Method,Dataset,Preference,Initialization,Beta Friend,Beta Enemy,Repetitions,Adjusted Rand Index,Adjusted Rand Index SD,Modularity,Modularity SD,Seconds,Seconds SD,Moves,Moves SD,Converged,Converged SD,Final Coalitions,Final Coalitions SD,Initial Adjusted Rand Index,Initial Adjusted Rand Index SD
LocStab,Random-25,AE,P,0.25,0.35,10,0.48249975070256673,0.029745434173150256,0.6623033772520891,0.024317339116092816,0.026132319995667785,0.001576658341617066,243.6,6.56048778674269,1.0,0.0,24.4,0.7999999999999999,0.00030195161665022894,0.0063658141513351744
LocStab,Random-25,B,Ld,0.4,0.4,10,0.21589573377423013,0.006615329688409478,0.6117559706119297,0.005205102275287379,0.020484750007744877,0.0005684820799101521,191.4,3.97994974842648,1.0,0.0,13.4,0.66332495807108,0.24122584821042414,0.009909157020845145
LocStab,Random-25,B,S,0.4,0.4,10,0.2049055012051427,0.018747705308570766,0.6076917222612035,0.024456124845615157,0.04400402999599464,0.0022656860092888534,323.3,27.48108440364026,1.0,0.0,12.3,1.268857754044952,0.0,0.0
LocStab,Random-25,B,P,0.4,0.4,10,0.2175934149764896,0.01678354231438842,0.6185221691336162,0.018526791762530862,0.028042960015591235,0.0015082728132911685,269.9,18.113254815189897,1.0,0.0,12.1,1.0440306508910548,-8.380745285055334e-05,0.0030924569085168307
LocStab,Random-25,AF,Ld,0.4,0.4,10,0.20503693962127922,0.00572882395492637,0.6142916012340317,0.007050310453217205,0.020279279997339472,0.00136268320439703,183.2,4.874423042781576,1.0,0.0,10.8,0.39999999999999997,0.23775504032882372,0.007292957935303783
LocStab,Random-25,AF,S,0.4,0.4,10,0.13986445784783189,0.014402611913049392,0.5176475065061387,0.020456846022461183,0.03700595999252983,0.0014685598847467315,244.6,5.180733538795447,1.0,0.0,11.9,0.9433981132056604,0.0,0.0
LocStab,Random-25,AF,P,0.4,0.4,10,0.17991121973222962,0.017019762481378584,0.5730350718923674,0.028112298439787447,0.0258926399925258,0.0018872188867120401,233.8,11.311940593903417,1.0,0.0,11.1,0.8306623862918073,0.003552283773361145,0.003398441405625534
LocStab,Random-25,AE,Ld,0.4,0.4,10,0.44024518892204056,0.026411390383307094,0.6715469203039788,0.015663888209203846,0.014116980013204739,0.0007786217246480945,108.7,10.198529305738155,1.0,0.0,16.9,0.8306623862918073,0.4987830513908501,0.03874204187726306
LocStab,Random-25,AE,S,0.4,0.4,10,0.35599371102794336,0.022346886952945268,0.5652280768188416,0.03094794211756692,0.036933520011371,0.0006648758349744578,244.5,6.48459713474939,1.0,0.0,21.3,1.2688577540449522,0.0,0.0
LocStab,Random-25,AE,P,0.4,0.4,10,0.31467693173741756,0.02055201199595423,0.5881018410237562,0.02256700674756642,0.025068029999965803,0.0009907509230023162,230.1,6.410148204214938,1.0,0.0,18.0,1.3416407864998738,0.006638175867644783,0.005048533813487356
