Method,Dataset,Preference,Initialization,Beta Friend,Beta Enemy,Repetition,Adjusted Rand Index,Modularity,Seconds,Moves,Converged,Final Coalitions,Initial Adjusted Rand Index
LocStab,Karate Club,AE,S,0.25,0.35,6,0.06825255669186304,0.15141207998350853,0.0007184999994933605,13.0,1.0,21.0,0.0
LocStab,Karate Club,AE,P,0.25,0.35,6,0.07243639595600489,0.2234965611588988,0.0011855000047944486,31.0,1.0,20.0,-0.008221308743472948
LocStab,Karate Club,B,Ld,0.4,0.4,6,0.727509778357236,0.30092202170124244,0.0008492000051774085,10.0,1.0,4.0,0.39684999790558373
LocStab,Karate Club,B,S,0.4,0.4,6,0.727509778357236,0.30092202170124244,0.0008569000056013465,37.0,1.0,4.0,0.0
LocStab,Karate Club,B,P,0.4,0.4,6,0.44844801389190364,0.25403384494293585,0.0006958000012673438,13.0,1.0,4.0,0.07597134794877361
LocStab,Karate Club,AF,Ld,0.4,0.4,6,0.727509778357236,0.30092202170124244,0.0009979000315070152,10.0,1.0,4.0,0.39684999790558373
LocStab,Karate Club,AF,S,0.4,0.4,6,0.237200259235256,0.03934521466988993,0.0008287999662570655,31.0,1.0,4.0,0.0
LocStab,Karate Club,AF,P,0.4,0.4,6,0.5291828793774319,0.27331759149940965,0.000952000031247735,12.0,1.0,3.0,0.07976653696498054
LocStab,Karate Club,AE,Ld,0.4,0.4,6,0.727509778357236,0.30092202170124244,0.0007115000043995678,10.0,1.0,4.0,0.39684999790558373
LocStab,Karate Club,AE,S,0.4,0.4,6,0.727509778357236,0.30092202170124244,0.0010310999932698905,35.0,1.0,4.0,0.0
LocStab,Karate Club,AE,P,0.4,0.4,6,0.5341007819287577,0.2929948839039748,0.0006775999790988863,12.0,1.0,4.0,0.118375325803649
Louvain,Karate Club,-,-,,,7,0.39223854417890813,0.440181031090122,0.00742590002482757,,,,
Leiden,Karate Club,-,-,,,7,0.46459109844332386,0.44490358126721763,0.017035000026226044,,,,
LocStab,Karate Club,B,Ld,0.2,0.2,7,0.1328306907639428,0.29292929292929293,0.0011944999569095671,14.0,1.0,16.0,0.38182148855819326
LocStab,Karate Club,B,S,0.2,0.2,7,0.08750694058856191,0.24377354247484118,0.001112600031774491,18.0,1.0,19.0,0.0
LocStab,Karate Club,B,P,0.2,0.2,7,0.11721611721611722,0.2583253687149791,0.0010417000157758594,29.0,1.0,19.0,0.02197802197802198
LocStab,Karate Club,AF,Ld,0.2,0.2,7,0.46459109844332386,0.44490358126721763,0.0008918999810703099,0.0,1.0,4.0,1.0
LocStab,Karate Club,AF,S,0.2,0.2,7,0.09523809523809523,0.26007758475290943,0.0011638000141829252,19.0,1.0,18.0,0.0
LocStab,Karate Club,AF,P,0.2,0.2,7,0.488316226250273,0.33439215906748376,0.0007142000249586999,14.0,1.0,8.0,0.09914828565188906
LocStab,Karate Club,AE,Ld,0.2,0.2,7,0.10256410256410256,0.26318847098067877,0.001089199970010668,17.0,1.0,18.0,0.30170846964740095
LocStab,Karate Club,AE,S,0.2,0.2,7,0.06866666666666667,0.20442832780495118,0.0010688999900594354,17.0,1.0,20.0,0.0
LocStab,Karate Club,AE,P,0.2,0.2,7,0.08333333333333333,0.20616180356440097,0.0010420000180602074,29.0,1.0,21.0,0.01
LocStab,Karate Club,B,Ld,0.25,0.35,7,0.1328306907639428,0.29292929292929293,0.000729900028090924,14.0,1.0,16.0,0.38182148855819326
LocStab,Karate Club,B,S,0.25,0.35,7,0.08750694058856191,0.24377354247484118,0.0012829999905079603,18.0,1.0,19.0,0.0
LocStab,Karate Club,B,P,0.25,0.35,7,0.11721611721611722,0.2583253687149791,0.0008374000317417085,29.0,1.0,19.0,0.02197802197802198
LocStab,Karate Club,AF,Ld,0.25,0.35,7,0.46459109844332386,0.44490358126721763,0.000735800014808774,0.0,1.0,4.0,1.0
LocStab,Karate Club,AF,S,0.25,0.35,7,0.09523809523809523,0.26007758475290943,0.001691900019068271,19.0,1.0,18.0,0.0
LocStab,Karate Club,AF,P,0.25,0.35,7,0.488316226250273,0.33439215906748376,0.0007193000055849552,14.0,1.0,8.0,0.09914828565188906
LocStab,Karate Club,AE,Ld,0.25,0.35,7,0.10256410256410256,0.26318847098067877,0.001152799988631159,17.0,1.0,18.0,0.30170846964740095
LocStab,Karate Club,AE,S,0.25,0.35,7,0.06866666666666667,0.20442832780495118,0.0013626999570988119,17.0,1.0,20.0,0.0
LocStab,Karate Club,AE,P,0.25,0.35,7,0.08333333333333333,0.20616180356440097,0.0010375999845564365,29.0,1.0,21.0,0.01
LocStab,Karate Club,B,Ld,0.4,0.4,7,0.44844801389190364,0.25403384494293585,0.0006947999936528504,11.0,1.0,4.0,0.369524697110904
LocStab,Karate Club,B,S,0.4,0.4,7,0.44844801389190364,0.25403384494293585,0.00079109997022897,36.0,1.0,4.0,0.0
LocStab,Karate Club,B,P,0.4,0.4,7,0.727509778357236,0.30092202170124244,0.0012261000229045749,13.0,1.0,4.0,0.07496740547588006
LocStab,Karate Club,AF,Ld,0.4,0.4,7,0.44844801389190364,0.25403384494293585,0.0007806000066921115,11.0,1.0,4.0,0.369524697110904
LocStab,Karate Club,AF,S,0.4,0.4,7,0.20936758040146772,0.12809917355371903,0.000805000017862767,31.0,1.0,3.0,0.0
LocStab,Karate Club,AF,P,0.4,0.4,7,0.572538860103627,0.2903525046382188,0.0015665999962948263,14.0,1.0,2.0,0.0025906735751295338
LocStab,Karate Club,AE,Ld,0.4,0.4,7,0.5341007819287577,0.2929948839039748,0.0007145999697968364,10.0,1.0,4.0,0.43244591654309356
LocStab,Karate Club,AE,S,0.4,0.4,7,0.2266754270696452,0.07227188396019563,0.0009360000258311629,29.0,1.0,5.0,0.0
LocStab,Karate Club,AE,P,0.4,0.4,7,0.727509778357236,0.30092202170124244,0.0010710999486036599,13.0,1.0,4.0,0.07496740547588006
Louvain,Karate Club,-,-,,,8,0.41355857832382625,0.416155994078072,0.008201199991162866,,,,
Leiden,Karate Club,-,-,,,8,0.46459109844332386,0.44490358126721763,0.012836200010497123,,,,
LocStab,Karate Club,B,Ld,0.2,0.2,8,0.1328306907639428,0.29292929292929293,0.0008238999871537089,14.0,1.0,16.0,0.38182148855819326
LocStab,Karate Club,B,S,0.2,0.2,8,0.09127248500999334,0.2625981522085418,0.0007799000013619661,18.0,1.0,19.0,0.0
LocStab,Karate Club,B,P,0.2,0.2,8,0.09900110987791343,0.2756413860309964,0.0010893999715335667,26.0,1.0,18.0,0.04772475027746948
LocStab,Karate Club,AF,Ld,0.2,0.2,8,0.46459109844332386,0.44490358126721763,0.0009660000214353204,0.0,1.0,4.0,1.0
LocStab,Karate Club,AF,S,0.2,0.2,8,0.09900110987791343,0.2789021944866101,0.0014646999770775437,19.0,1.0,18.0,0.0
LocStab,Karate Club,AF,P,0.2,0.2,8,0.5760940561724364,0.3324712805232286,0.0007270999485626817,12.0,1.0,6.0,0.14500326583932072
LocStab,Karate Club,AE,Ld,0.2,0.2,8,0.10256410256410256,0.26318847098067877,0.0007597000221721828,17.0,1.0,18.0,0.30170846964740095
LocStab,Karate Club,AE,S,0.2,0.2,8,0.07243639595600489,0.2234965611588988,0.0007396999862976372,17.0,1.0,20.0,0.0
LocStab,Karate Club,AE,P,0.2,0.2,8,0.09127248500999334,0.2625981522085418,0.000838699983432889,27.0,1.0,19.0,0.03264490339773484
LocStab,Karate Club,B,Ld,0.25,0.35,8,0.1328306907639428,0.29292929292929293,0.0011140999849885702,14.0,1.0,16.0,0.38182148855819326
LocStab,Karate Club,B,S,0.25,0.35,8,0.09127248500999334,0.2625981522085418,0.0007283000159077346,18.0,1.0,19.0,0.0
LocStab,Karate Club,B,P,0.25,0.35,8,0.09900110987791343,0.2756413860309964,0.0011387999984435737,26.0,1.0,18.0,0.04772475027746948
LocStab,Karate Club,AF,Ld,0.25,0.35,8,0.46459109844332386,0.44490358126721763,0.0008407999994233251,0.0,1.0,4.0,1.0
LocStab,Karate Club,AF,S,0.25,0.35,8,0.09900110987791343,0.2789021944866101,0.0009858999983407557,19.0,1.0,18.0,0.0
LocStab,Karate Club,AF,P,0.25,0.35,8,0.5760940561724364,0.3324712805232286,0.0008202000171877444,12.0,1.0,6.0,0.14500326583932072
LocStab,Karate Club,AE,Ld,0.25,0.35,8,0.10256410256410256,0.26318847098067877,0.0007667000172659755,17.0,1.0,18.0,0.30170846964740095
LocStab,Karate Club,AE,S,0.25,0.35,8,0.07243639595600489,0.2234965611588988,0.0007779999868944287,17.0,1.0,20.0,0.0
LocStab,Karate Club,AE,P,0.25,0.35,8,0.09127248500999334,0.2625981522085418,0.0007758000283502042,27.0,1.0,19.0,0.03264490339773484
LocStab,Karate Club,B,Ld,0.4,0.4,8,0.44844801389190364,0.25403384494293585,0.0007821000181138515,11.0,1.0,4.0,0.369524697110904
LocStab,Karate Club,B,S,0.4,0.4,8,0.44844801389190364,0.25403384494293585,0.0007993000326678157,34.0,1.0,4.0,0.0
LocStab,Karate Club,B,P,0.4,0.4,8,0.44844801389190364,0.25403384494293585,0.0008696999866515398,16.0,1.0,4.0,-0.009984805730410246
LocStab,Karate Club,AF,Ld,0.4,0.4,8,0.44844801389190364,0.25403384494293585,0.0007075000321492553,11.0,1.0,4.0,0.369524697110904
LocStab,Karate Club,AF,S,0.4,0.4,8,0.20936758040146772,0.12809917355371903,0.0010275999666191638,31.0,1.0,3.0,0.0
LocStab,Karate Club,AF,P,0.4,0.4,8,0.3291384317521781,0.22569854388036217,0.0006920999730937183,11.0,1.0,2.0,0.10196837689577283
LocStab,Karate Club,AE,Ld,0.4,0.4,8,0.5341007819287577,0.2929948839039748,0.0008491000044159591,10.0,1.0,4.0,0.43244591654309356
LocStab,Karate Club,AE,S,0.4,0.4,8,0.5341007819287577,0.2929948839039748,0.0007664999575354159,30.0,1.0,4.0,0.0
LocStab,Karate Club,AE,P,0.4,0.4,8,0.44844801389190364,0.25403384494293585,0.0007163999835029244,16.0,1.0,4.0,-0.009984805730410246
Louvain,Karate Club,-,-,,,9,0.5088640840446487,0.4438541256723075,0.005742799956351519,,,,
Leiden,Karate Club,-,-,,,9,0.39223854417890813,0.440181031090122,0.012210299959406257,,,,
LocStab,Karate Club,B,Ld,0.2,0.2,9,0.1328306907639428,0.2961901013849066,0.0007204000139608979,14.0,1.0,16.0,0.38182148855819326
LocStab,Karate Club,B,S,0.2,0.2,9,0.09127248500999334,0.2625981522085418,0.000783399969805032,17.0,1.0,19.0,0.0
LocStab,Karate Club,B,P,0.2,0.2,9,0.12473643324825213,0.25787560203144616,0.0007250999915413558,27.0,1.0,19.0,0.0075463322605704135
LocStab,Karate Club,AF,Ld,0.2,0.2,9,0.39223854417890813,0.440181031090122,0.001049000013154,0.0,1.0,4.0,1.0
LocStab,Karate Club,AF,S,0.2,0.2,9,0.09900110987791343,0.28542381139783735,0.0009154999861493707,18.0,1.0,18.0,0.0
LocStab,Karate Club,AF,P,0.2,0.2,9,0.030789387487717,0.2304023537789771,0.0010105000110343099,10.0,1.0,7.0,0.3262364886996397
LocStab,Karate Club,AE,Ld,0.2,0.2,9,0.10256410256410256,0.26318847098067877,0.0007459000335074961,17.0,1.0,18.0,0.30170846964740095
LocStab,Karate Club,AE,S,0.2,0.2,9,0.07243639595600489,0.22325293753865183,0.001523899962194264,16.0,1.0,20.0,0.0
LocStab,Karate Club,AE,P,0.2,0.2,9,0.07997334221926025,0.22332789865257396,0.001199199992697686,28.0,1.0,20.0,0.05798067310896368
LocStab,Karate Club,B,Ld,0.25,0.35,9,0.1328306907639428,0.2961901013849066,0.0010742000304162502,14.0,1.0,16.0,0.38182148855819326
LocStab,Karate Club,B,S,0.25,0.35,9,0.09127248500999334,0.2625981522085418,0.0010979999788105488,17.0,1.0,19.0,0.0
LocStab,Karate Club,B,P,0.25,0.35,9,0.12473643324825213,0.25787560203144616,0.0011479999520815909,27.0,1.0,19.0,0.0075463322605704135
LocStab,Karate Club,AF,Ld,0.25,0.35,9,0.39223854417890813,0.440181031090122,0.0006912000244483352,0.0,1.0,4.0,1.0
LocStab,Karate Club,AF,S,0.25,0.35,9,0.09900110987791343,0.28542381139783735,0.0010912000434473157,18.0,1.0,18.0,0.0
LocStab,Karate Club,AF,P,0.25,0.35,9,0.030789387487717,0.2304023537789771,0.0009747999720275402,10.0,1.0,7.0,0.3262364886996397
LocStab,Karate Club,AE,Ld,0.25,0.35,9,0.10256410256410256,0.26318847098067877,0.0009257000056095421,17.0,1.0,18.0,0.30170846964740095
LocStab,Karate Club,AE,S,0.25,0.35,9,0.07243639595600489,0.22325293753865183,0.0011304999934509397,16.0,1.0,20.0,0.0
LocStab,Karate Club,AE,P,0.25,0.35,9,0.07997334221926025,0.22332789865257396,0.0007466999813914299,28.0,1.0,20.0,0.05798067310896368
LocStab,Karate Club,B,Ld,0.4,0.4,9,0.44844801389190364,0.25403384494293585,0.0007211000192910433,12.0,1.0,4.0,0.3080149114631873
LocStab,Karate Club,B,S,0.4,0.4,9,0.44844801389190364,0.25403384494293585,0.0007507000118494034,36.0,1.0,4.0,0.0
LocStab,Karate Club,B,P,0.4,0.4,9,0.44844801389190364,0.25403384494293585,0.0010290999780409038,19.0,1.0,4.0,-0.024310831343607554
LocStab,Karate Club,AF,Ld,0.4,0.4,9,0.44844801389190364,0.25403384494293585,0.0009830999770201743,12.0,1.0,4.0,0.3080149114631873
LocStab,Karate Club,AF,S,0.4,0.4,9,0.20936758040146772,0.12809917355371903,0.0011158999986946583,31.0,1.0,3.0,0.0
LocStab,Karate Club,AF,P,0.4,0.4,9,0.26288659793814434,0.1273120818575364,0.001041300012730062,15.0,1.0,2.0,0.007731958762886598
LocStab,Karate Club,AE,Ld,0.4,0.4,9,0.5341007819287577,0.2929948839039748,0.0010983999818563461,11.0,1.0,4.0,0.3624734952949818
LocStab,Karate Club,AE,S,0.4,0.4,9,0.5341007819287577,0.2929948839039748,0.0011123999720439315,30.0,1.0,4.0,0.0
LocStab,Karate Club,AE,P,0.4,0.4,9,0.44844801389190364,0.25403384494293585,0.0008259000023826957,19.0,1.0,4.0,-0.024310831343607554
Louvain,Cora,-,-,,,0,0.26278950433972353,0.8151463365918946,2.572950800007675,,,,
Leiden,Cora,-,-,,,0,0.13746643578723147,0.7995302234058425,4.088247400010005,,,,
LocStab,Cora,B,Ld,0.2,0.2,0,0.16441493901522433,0.6328116552927414,1.0756127000204287,1366.0,1.0,128.0,0.37421283656909043
LocStab,Cora,B,P,0.2,0.2,0,0.17464470360108073,0.6491361469409581,1.408648099983111,3581.0,1.0,50.0,0.0002728097034510034
LocStab,Cora,AF,Ld,0.2,0.2,0,0.19032569597650792,0.6995972399893686,0.5600206000381149,611.0,1.0,128.0,0.5564763531200244
LocStab,Cora,AF,P,0.2,0.2,0,0.18687054938505998,0.6172148189320968,1.3449278000043705,3138.0,1.0,50.0,0.0013032087305479582
LocStab,Cora,AE,Ld,0.2,0.2,0,0.12036691135654605,0.6356883714866102,0.8694269999978133,1155.0,1.0,128.0,0.5036361143371716
LocStab,Cora,AE,P,0.2,0.2,0,0.12475675098010099,0.6363312374601917,1.2815662000211887,3446.0,1.0,50.0,0.00207261957446294
LocStab,Cora,B,Ld,0.25,0.35,0,0.03738572197065499,0.3820645077962374,1.027241999981925,1586.0,1.0,128.0,0.07168753299727887
LocStab,Cora,B,P,0.25,0.35,0,0.03967304044058415,0.38602000826785554,1.050855599984061,3128.0,1.0,50.0,-0.00036317666495814697
LocStab,Cora,AF,Ld,0.25,0.35,0,0.04453746486339581,0.3853987883384468,1.0874308999627829,1477.0,1.0,128.0,0.08051743290066996
LocStab,Cora,AF,P,0.25,0.35,0,0.03700232494434299,0.33766355327389413,0.9331423999974504,2491.0,1.0,50.0,0.0070612600686234895
LocStab,Cora,AE,Ld,0.25,0.35,0,0.12360938930301954,0.48199851428445073,1.1177970999851823,1704.0,1.0,128.0,0.16485380081408293
LocStab,Cora,AE,P,0.25,0.35,0,0.1369528378876843,0.4739973753363752,1.0045034000067972,2911.0,1.0,50.0,0.0024964046585194822
LocStab,Cora,B,Ld,0.4,0.4,0,-0.0015388511582339428,0.14567236705487877,1.5236631999723613,2084.0,1.0,118.0,0.01955114006241305
LocStab,Cora,B,P,0.4,0.4,0,-0.0014079906479951003,0.14565081075384095,0.8084640000015497,2483.0,1.0,50.0,8.097229397277895e-05
LocStab,Cora,AF,Ld,0.4,0.4,0,-0.0014806956015348523,0.14570474637800299,1.5149078000104055,2082.0,1.0,113.0,0.019758018567195144
LocStab,Cora,AF,P,0.4,0.4,0,-0.0016271085857492778,0.1304141135941322,0.7274612999754027,2337.0,1.0,50.0,0.0007789359798184872
LocStab,Cora,AE,Ld,0.4,0.4,0,0.12538960535445975,0.4472724261273999,1.1043127000448294,1534.0,1.0,125.0,0.13912927027304753
LocStab,Cora,AE,P,0.4,0.4,0,0.05830215442987512,0.26612188754653904,0.7073518999968655,2149.0,1.0,50.0,0.052935701061122775
Louvain,Cora,-,-,,,1,0.2555130744301549,0.8155967753353126,2.251963099988643,,,,
Leiden,Cora,-,-,,,1,0.1495296335324018,0.7969954824023764,4.553290400013793,,,,
LocStab,Cora,B,Ld,0.2,0.2,1,0.16219120751084407,0.6420758211748138,1.0708395999972709,1409.0,1.0,132.0,0.41390722402552876
LocStab,Cora,B,P,0.2,0.2,1,0.1764606713195135,0.6524023842381763,1.3868688000366092,3528.0,1.0,50.0,-0.00034913576662662366
LocStab,Cora,AF,Ld,0.2,0.2,1,0.2012909464870067,0.6975383529851654,0.5834480000194162,659.0,1.0,132.0,0.5777494436376344
LocStab,Cora,AF,P,0.2,0.2,1,0.17529793736606133,0.6371448666711371,1.1903316999669187,3075.0,1.0,50.0,0.000952297498524266
LocStab,Cora,AE,Ld,0.2,0.2,1,0.1299575622574394,0.6504617786859623,0.8818848999799229,1125.0,1.0,132.0,0.5312844816937731
LocStab,Cora,AE,P,0.2,0.2,1,0.12318123301496901,0.6329957184627187,1.4067680000443943,3398.0,1.0,50.0,0.001972902078367992
LocStab,Cora,B,Ld,0.25,0.35,1,0.03717740463472512,0.3813568472791532,1.1973466000054032,1676.0,1.0,132.0,0.08434794906561052
LocStab,Cora,B,P,0.25,0.35,1,0.039665628325563806,0.384877129443057,1.1500137000111863,3158.0,1.0,50.0,-0.00037746460446277133
LocStab,Cora,AF,Ld,0.25,0.35,1,0.04472022868150509,0.3866937458798927,1.0753381000249647,1549.0,1.0,132.0,0.09432859107568492
LocStab,Cora,AF,P,0.25,0.35,1,0.03873014393558218,0.32815252197593997,0.9438595000538044,2456.0,1.0,50.0,0.009279744824370096
LocStab,Cora,AE,Ld,0.25,0.35,1,0.1123974485761764,0.48058466503769715,1.2224098999868147,1739.0,1.0,132.0,0.18066480196546372
LocStab,Cora,AE,P,0.25,0.35,1,0.13790740716163644,0.4760587033538517,1.000641299993731,2846.0,1.0,50.0,0.008212893150093107
LocStab,Cora,B,Ld,0.4,0.4,1,-0.0015388511582339428,0.14567236705487877,1.4086188999935985,2043.0,1.0,118.0,0.02189087231272123
LocStab,Cora,B,P,0.4,0.4,1,-0.0014100252473931434,0.14546339119061288,0.8083699000417255,2546.0,1.0,50.0,8.583035217110337e-05
LocStab,Cora,AF,Ld,0.4,0.4,1,-0.0014243732658360138,0.14572151039562933,1.4708130999933928,2043.0,1.0,114.0,0.02230507261564161
LocStab,Cora,AF,P,0.4,0.4,1,-0.00014494225396265192,0.13403022347763693,0.7321271999971941,2330.0,1.0,50.0,0.0008004771229080502
LocStab,Cora,AE,Ld,0.4,0.4,1,0.11882411671795606,0.4443817100044642,1.2756344000226818,1671.0,1.0,126.0,0.16121588672226156
LocStab,Cora,AE,P,0.4,0.4,1,0.10622890104289424,0.3376044484451535,0.7362578000174835,2176.0,1.0,50.0,0.029373447183386154
Louvain,Cora,-,-,,,2,0.24431592391768078,0.8136112982155762,2.177844899997581,,,,
Leiden,Cora,-,-,,,2,0.14442073436943748,0.7991773533988453,4.461812000023201,,,,
LocStab,Cora,B,Ld,0.2,0.2,2,0.16580057662020878,0.6378853911242748,0.976745399995707,1365.0,1.0,129.0,0.37237306364708805
LocStab,Cora,B,P,0.2,0.2,2,0.17421479317973715,0.6455041884198043,1.4058806999819353,3482.0,1.0,50.0,0.0004068230475179221
LocStab,Cora,AF,Ld,0.2,0.2,2,0.205799465697637,0.7056875322088112,0.5557705999817699,622.0,1.0,129.0,0.5663345442345527
LocStab,Cora,AF,P,0.2,0.2,2,0.17717851789568373,0.6256565248787355,1.4469919999828562,3131.0,1.0,50.0,0.0017562293296902298
LocStab,Cora,AE,Ld,0.2,0.2,2,0.11818614650884282,0.6371214975587713,0.9711991000222042,1207.0,1.0,129.0,0.47716489972529463
LocStab,Cora,AE,P,0.2,0.2,2,0.12906037511329818,0.6236815477057993,1.2830268000252545,3391.0,1.0,50.0,0.0026972165441390356
LocStab,Cora,B,Ld,0.25,0.35,2,0.037085102465586474,0.37946283636265465,1.1337956999777816,1648.0,1.0,129.0,0.07175194745351324
LocStab,Cora,B,P,0.25,0.35,2,0.03939603470761287,0.37991763662243605,1.1007221000036225,3193.0,1.0,50.0,1.3513584635758258e-05
LocStab,Cora,AF,Ld,0.25,0.35,2,0.04342887739724867,0.38757744653068116,1.08287320000818,1555.0,1.0,129.0,0.07923633047637028
LocStab,Cora,AF,P,0.25,0.35,2,0.03173628726814315,0.3478937860560994,0.9789656999637373,2522.0,1.0,50.0,0.008145220445849635
LocStab,Cora,AE,Ld,0.25,0.35,2,0.11996843887772121,0.49247591760919696,1.0762863000272773,1610.0,1.0,129.0,0.17745035697575187
LocStab,Cora,AE,P,0.25,0.35,2,0.11818855343662427,0.46208844336727156,0.9882045999984257,2854.0,1.0,50.0,0.009861523484135161
LocStab,Cora,B,Ld,0.4,0.4,2,-0.0015388511582339428,0.14567236705487877,1.5421532000182196,2095.0,1.0,118.0,0.019119570766552307
LocStab,Cora,B,P,0.4,0.4,2,-0.0014141593492162387,0.1456521389522396,0.8260464000049978,2443.0,1.0,50.0,7.299693975106229e-05
LocStab,Cora,AF,Ld,0.4,0.4,2,-0.0013311878696215616,0.14567990547822254,1.134996599983424,2094.0,1.0,116.0,0.019285054871560483
LocStab,Cora,AF,P,0.4,0.4,2,-0.004835969193273771,0.12855666403085092,0.7349296999746002,2324.0,1.0,50.0,0.0007181014436159079
LocStab,Cora,AE,Ld,0.4,0.4,2,0.06751996590475591,0.4379005505346465,1.2695420000236481,1722.0,1.0,129.0,0.1254180220020492
LocStab,Cora,AE,P,0.4,0.4,2,0.0909296112353441,0.3345092077174502,0.6894473999855109,2173.0,1.0,50.0,0.03545382270340926
Louvain,Cora,-,-,,,3,0.215017215967477,0.8153658303515877,2.2261952999979258,,,,
Leiden,Cora,-,-,,,3,0.16905305266105292,0.8003461500410449,4.678199200017843,,,,
LocStab,Cora,B,Ld,0.2,0.2,3,0.16313147773716347,0.6337749042584339,1.1375719000352547,1391.0,1.0,124.0,0.4119214628131752
LocStab,Cora,B,P,0.2,0.2,3,0.17485557180750963,0.6507069210336514,1.4086445000139065,3515.0,1.0,50.0,5.823687208047625e-05
LocStab,Cora,AF,Ld,0.2,0.2,3,0.20901611262968203,0.7023252338598407,0.48690979997627437,604.0,1.0,124.0,0.6078670978228962
LocStab,Cora,AF,P,0.2,0.2,3,0.1797154894948126,0.633272988852754,1.2914257000084035,3058.0,1.0,50.0,0.0020588793989415734
LocStab,Cora,AE,Ld,0.2,0.2,3,0.1341517759797873,0.6419640550744287,0.8251452000113204,1197.0,1.0,124.0,0.5211205915177218
LocStab,Cora,AE,P,0.2,0.2,3,0.12607958504460184,0.6257494090235071,1.232576299982611,3354.0,1.0,50.0,0.0024413244299697698
LocStab,Cora,B,Ld,0.25,0.35,3,0.037399606051184746,0.381491892748769,0.9215483000152744,1494.0,1.0,124.0,0.08555150758966272
LocStab,Cora,B,P,0.25,0.35,3,0.039618209158175294,0.385449026545445,1.0709958000225015,3170.0,1.0,50.0,-0.0001365959467348666
LocStab,Cora,AF,Ld,0.25,0.35,3,0.04778661706265732,0.39430861242610726,0.8213533000089228,1333.0,1.0,124.0,0.10252604534986559
LocStab,Cora,AF,P,0.25,0.35,3,0.046553664970057265,0.3566101598418568,1.0048189999652095,2541.0,1.0,50.0,0.006115969946026158
LocStab,Cora,AE,Ld,0.25,0.35,3,0.11702976544660826,0.4933593849278344,1.1141541000106372,1598.0,1.0,124.0,0.20050636716462422
LocStab,Cora,AE,P,0.25,0.35,3,0.1336104273085925,0.463709186437558,0.9737591000157408,2964.0,1.0,50.0,0.0031680649264092136
LocStab,Cora,B,Ld,0.4,0.4,3,-0.0015388511582339428,0.14567236705487877,1.411259299959056,2035.0,1.0,118.0,0.02254532963112681
LocStab,Cora,B,P,0.4,0.4,3,-0.0013760264750386053,0.14546287068042962,0.7316760999965481,2450.0,1.0,50.0,0.00019758855063453518
LocStab,Cora,AF,Ld,0.4,0.4,3,-0.0014400562282518136,0.14554812665872235,1.3580111999763176,2027.0,1.0,113.0,0.022980708757577274
LocStab,Cora,AF,P,0.4,0.4,3,-0.000625619753103455,0.13597822386417857,0.7735740999924019,2318.0,1.0,50.0,0.0009439474916433312
LocStab,Cora,AE,Ld,0.4,0.4,3,0.13971087996054707,0.4676663381828609,0.9330622000270523,1464.0,1.0,124.0,0.21393507034934797
LocStab,Cora,AE,P,0.4,0.4,3,0.05690064299577712,0.27801812983634727,0.7495000000344589,2147.0,1.0,50.0,0.037922008160566324
Louvain,Cora,-,-,,,4,0.22983312193720953,0.8137743255946991,2.4313924000016414,,,,
Leiden,Cora,-,-,,,4,0.13940002938174492,0.8015331824882856,4.770101500034798,,,,
LocStab,Cora,B,Ld,0.2,0.2,4,0.1630021235018383,0.6365534953084443,1.0362462000339292,1439.0,1.0,123.0,0.3531869347453378
LocStab,Cora,B,P,0.2,0.2,4,0.1754082749538028,0.6517366876110392,1.3429487999528646,3472.0,1.0,50.0,0.00027736950935501045
LocStab,Cora,AF,Ld,0.2,0.2,4,0.19999904406329502,0.7087867036858295,0.5227018999867141,640.0,1.0,123.0,0.5476526065372492
LocStab,Cora,AF,P,0.2,0.2,4,0.18400955249379772,0.6148626513625665,1.229741399991326,2981.0,1.0,50.0,0.0025744583940638475
LocStab,Cora,AE,Ld,0.2,0.2,4,0.11824305807321481,0.6435282958668906,0.9368238000315614,1233.0,1.0,123.0,0.45752749007588767
LocStab,Cora,AE,P,0.2,0.2,4,0.12372454575518503,0.6343627576902329,1.499162299965974,3357.0,1.0,50.0,0.0030736642048235087
LocStab,Cora,B,Ld,0.25,0.35,4,0.037177383952393506,0.3798587651258464,1.1466560999979265,1620.0,1.0,123.0,0.08317033021973076
LocStab,Cora,B,P,0.25,0.35,4,0.03893168460514605,0.38555485165029013,1.2839746999670751,3162.0,1.0,50.0,0.00013930043292458444
LocStab,Cora,AF,Ld,0.25,0.35,4,0.044960281681208865,0.3902854815279192,1.4207538000191562,1497.0,1.0,123.0,0.09219652759084138
LocStab,Cora,AF,P,0.25,0.35,4,0.0479940387081479,0.3399913107106925,0.992215100035537,2487.0,1.0,50.0,0.007799703096301919
LocStab,Cora,AE,Ld,0.25,0.35,4,0.11819953863770546,0.49747215126930533,0.9841817999840714,1557.0,1.0,123.0,0.17859606158560593
LocStab,Cora,AE,P,0.25,0.35,4,0.12537952679542871,0.45358296594887,0.9474920000066049,2935.0,1.0,50.0,0.00466608282803769
LocStab,Cora,B,Ld,0.4,0.4,4,-0.0015388511582339428,0.14567236705487877,1.5100826999987476,2099.0,1.0,118.0,0.021977601178848213
LocStab,Cora,B,P,0.4,0.4,4,-0.0013893841871407148,0.145652892794574,0.74823369999649,2454.0,1.0,50.0,3.1882045041376686e-05
