Method,Dataset,Preference,Initialization,Beta Friend,Beta Enemy,Repetition,Adjusted Rand Index,Modularity,Seconds,Moves,Converged,Final Coalitions,Initial Adjusted Rand Index
LocPop,Karate Club,B,S,0.25,0.35,2,0.10592938041305797,0.24992035381645772,0.0014067000010982156,15.0,1.0,19.0,0.0
LocPop,Karate Club,B,P,0.25,0.35,2,0.11721611721611722,0.25512078109480707,0.0007156999781727791,26.0,1.0,19.0,0.05128205128205128
LocPop,Karate Club,AF,Ld,0.25,0.35,2,0.15553339980059822,0.32649313168793687,0.0006781000411137938,12.0,1.0,15.0,0.44266666666666665
LocPop,Karate Club,AF,S,0.25,0.35,2,0.12473643324825213,0.2844774273345702,0.0008447000291198492,18.0,1.0,17.0,0.0
LocPop,Karate Club,AF,P,0.25,0.35,2,0.1360106500998447,0.2747699630816514,0.0008359999628737569,26.0,1.0,18.0,0.033503439094741516
LocPop,Karate Club,AE,Ld,0.25,0.35,2,0.10256410256410256,0.26318847098067877,0.0007467999821528792,18.0,1.0,18.0,0.30170846964740095
LocPop,Karate Club,AE,S,0.25,0.35,2,0.09463512162612463,0.22558610220947883,0.0008059999672695994,14.0,1.0,20.0,0.0
LocPop,Karate Club,AE,P,0.25,0.35,2,0.10216546363131594,0.24550701823429097,0.0007136999629437923,27.0,1.0,20.0,0.03620210993892282
LocPop,Karate Club,B,Ld,0.4,0.4,2,0.727509778357236,0.30092202170124244,0.0006484000477939844,10.0,1.0,4.0,0.39684999790558373
LocPop,Karate Club,B,S,0.4,0.4,2,0.727509778357236,0.30092202170124244,0.0009154999861493707,36.0,1.0,4.0,0.0
LocPop,Karate Club,B,P,0.4,0.4,2,0.44844801389190364,0.25403384494293585,0.0006852999795228243,15.0,1.0,4.0,0.025830258302583026
LocPop,Karate Club,AF,Ld,0.4,0.4,2,0.727509778357236,0.30092202170124244,0.0007763000903651118,10.0,1.0,4.0,0.39684999790558373
LocPop,Karate Club,AF,S,0.4,0.4,2,0.727509778357236,0.30092202170124244,0.000757400062866509,36.0,1.0,4.0,0.0
LocPop,Karate Club,AF,P,0.4,0.4,2,0.44844801389190364,0.25403384494293585,0.0006615999154746532,15.0,1.0,4.0,0.025830258302583026
LocPop,Karate Club,AE,Ld,0.4,0.4,2,0.727509778357236,0.30092202170124244,0.0008218000875785947,10.0,1.0,4.0,0.39684999790558373
LocPop,Karate Club,AE,S,0.4,0.4,2,0.727509778357236,0.30092202170124244,0.0011099999537691474,31.0,1.0,4.0,0.0
LocPop,Karate Club,AE,P,0.4,0.4,2,0.44844801389190364,0.25403384494293585,0.0008634999394416809,15.0,1.0,4.0,0.025830258302583026
Louvain,Karate Club,-,-,,,3,0.39223854417890813,0.440181031090122,0.007820500060915947,,,,
Leiden,Karate Club,-,-,,,3,0.39223854417890813,0.440181031090122,0.010581300011835992,,,,
LocPop,Karate Club,B,Ld,0.2,0.2,3,0.1328306907639428,0.28966848447367927,0.0013223000569269061,14.0,1.0,16.0,0.38182148855819326
LocPop,Karate Club,B,S,0.2,0.2,3,0.08750694058856191,0.24377354247484118,0.0011119999689981341,18.0,1.0,19.0,0.0
LocPop,Karate Club,B,P,0.2,0.2,3,0.10296238766226562,0.27030040666404304,0.0007073999149724841,25.0,1.0,19.0,0.007766559414179518
LocPop,Karate Club,AF,Ld,0.2,0.2,3,0.1367767679006872,0.2948689117520287,0.0007478999905288219,14.0,1.0,17.0,0.34546033092914724
LocPop,Karate Club,AF,S,0.2,0.2,3,0.09523809523809523,0.26007758475290943,0.0007029999978840351,19.0,1.0,18.0,0.0
LocPop,Karate Club,AF,P,0.2,0.2,3,0.1142413487133984,0.2781713236258691,0.0007073000306263566,25.0,1.0,18.0,0.011756876663708962
LocPop,Karate Club,AE,Ld,0.2,0.2,3,0.10256410256410256,0.26318847098067877,0.0008071999764069915,18.0,1.0,18.0,0.30170846964740095
LocPop,Karate Club,AE,S,0.2,0.2,3,0.08750694058856191,0.24377354247484118,0.0007508000126108527,18.0,1.0,19.0,0.0
LocPop,Karate Club,AE,P,0.2,0.2,3,0.09127248500999334,0.2625981522085418,0.0007298999698832631,27.0,1.0,19.0,-0.018654230512991338
LocPop,Karate Club,B,Ld,0.25,0.35,3,0.1328306907639428,0.28966848447367927,0.0006706999847665429,14.0,1.0,16.0,0.38182148855819326
LocPop,Karate Club,B,S,0.25,0.35,3,0.08750694058856191,0.24377354247484118,0.0010670999763533473,18.0,1.0,19.0,0.0
LocPop,Karate Club,B,P,0.25,0.35,3,0.10296238766226562,0.27030040666404304,0.000925700063817203,25.0,1.0,19.0,0.007766559414179518
LocPop,Karate Club,AF,Ld,0.25,0.35,3,0.1367767679006872,0.2948689117520287,0.000695900060236454,14.0,1.0,17.0,0.34546033092914724
LocPop,Karate Club,AF,S,0.25,0.35,3,0.09523809523809523,0.26007758475290943,0.0006996000884100795,19.0,1.0,18.0,0.0
LocPop,Karate Club,AF,P,0.25,0.35,3,0.1142413487133984,0.2781713236258691,0.0007630999898537993,25.0,1.0,18.0,0.011756876663708962
LocPop,Karate Club,AE,Ld,0.25,0.35,3,0.10256410256410256,0.26318847098067877,0.0009330000029876828,18.0,1.0,18.0,0.30170846964740095
LocPop,Karate Club,AE,S,0.25,0.35,3,0.08750694058856191,0.24377354247484118,0.0007074999157339334,18.0,1.0,19.0,0.0
LocPop,Karate Club,AE,P,0.25,0.35,3,0.09127248500999334,0.2625981522085418,0.0006933000404387712,27.0,1.0,19.0,-0.018654230512991338
LocPop,Karate Club,B,Ld,0.4,0.4,3,0.727509778357236,0.30092202170124244,0.000647400040179491,10.0,1.0,4.0,0.39684999790558373
LocPop,Karate Club,B,S,0.4,0.4,3,0.727509778357236,0.30092202170124244,0.0007556999335065484,36.0,1.0,4.0,0.0
LocPop,Karate Club,B,P,0.4,0.4,3,0.727509778357236,0.30092202170124244,0.000672800000756979,17.0,1.0,4.0,-0.01108213820078227
LocPop,Karate Club,AF,Ld,0.4,0.4,3,0.727509778357236,0.30092202170124244,0.0007795999990776181,10.0,1.0,4.0,0.39684999790558373
LocPop,Karate Club,AF,S,0.4,0.4,3,0.727509778357236,0.30092202170124244,0.0008037000661715865,36.0,1.0,4.0,0.0
LocPop,Karate Club,AF,P,0.4,0.4,3,0.727509778357236,0.30092202170124244,0.000680800061672926,17.0,1.0,4.0,-0.01108213820078227
LocPop,Karate Club,AE,Ld,0.4,0.4,3,0.727509778357236,0.30092202170124244,0.0006764000281691551,10.0,1.0,4.0,0.39684999790558373
LocPop,Karate Club,AE,S,0.4,0.4,3,0.727509778357236,0.30092202170124244,0.000766199897043407,31.0,1.0,4.0,0.0
LocPop,Karate Club,AE,P,0.4,0.4,3,0.727509778357236,0.30092202170124244,0.0008077999809756875,17.0,1.0,4.0,-0.01108213820078227
Louvain,Karate Club,-,-,,,4,0.4292907180385289,0.4400873296977193,0.0057137999683618546,,,,
Leiden,Karate Club,-,-,,,4,0.3769484083424808,0.42398943048293697,0.013025399995967746,,,,
LocPop,Karate Club,B,Ld,0.2,0.2,4,0.1328306907639428,0.3027117182961339,0.0008134000236168504,15.0,1.0,16.0,0.35445979971061714
LocPop,Karate Club,B,S,0.2,0.2,4,0.10969246141889641,0.26040553962631885,0.0007708000484853983,19.0,1.0,18.0,0.0
LocPop,Karate Club,B,P,0.2,0.2,4,0.09127248500999334,0.2625981522085418,0.0007106000557541847,31.0,1.0,19.0,-0.011325782811459028
LocPop,Karate Club,AF,Ld,0.2,0.2,4,0.15553339980059822,0.3329585277637226,0.0009919999865815043,13.0,1.0,15.0,0.42105263157894735
LocPop,Karate Club,AF,S,0.2,0.2,4,0.12473643324825213,0.27759974513221264,0.0007974000182002783,20.0,1.0,17.0,0.0
LocPop,Karate Club,AF,P,0.2,0.2,4,0.12156166814551908,0.29559978261276965,0.0009351000189781189,30.0,1.0,17.0,-0.024844720496894408
LocPop,Karate Club,AE,Ld,0.2,0.2,4,0.10256410256410256,0.26318847098067877,0.0007336999988183379,18.0,1.0,18.0,0.2660443407234539
LocPop,Karate Club,AE,S,0.2,0.2,4,0.09840071079520213,0.2465002529937595,0.0010538999922573566,18.0,1.0,19.0,0.0
LocPop,Karate Club,AE,P,0.2,0.2,4,0.09127248500999334,0.2625981522085418,0.0008054999634623528,31.0,1.0,19.0,-0.011325782811459028
LocPop,Karate Club,B,Ld,0.25,0.35,4,0.1328306907639428,0.3027117182961339,0.0006833999650552869,15.0,1.0,16.0,0.35445979971061714
LocPop,Karate Club,B,S,0.25,0.35,4,0.10969246141889641,0.26040553962631885,0.000713599962182343,19.0,1.0,18.0,0.0
LocPop,Karate Club,B,P,0.25,0.35,4,0.09127248500999334,0.2625981522085418,0.0007076000329107046,31.0,1.0,19.0,-0.011325782811459028
LocPop,Karate Club,AF,Ld,0.25,0.35,4,0.15553339980059822,0.3329585277637226,0.0009271000744774938,13.0,1.0,15.0,0.42105263157894735
LocPop,Karate Club,AF,S,0.25,0.35,4,0.12473643324825213,0.27759974513221264,0.0007241999264806509,20.0,1.0,17.0,0.0
LocPop,Karate Club,AF,P,0.25,0.35,4,0.12156166814551908,0.29559978261276965,0.0007084999233484268,30.0,1.0,17.0,-0.024844720496894408
LocPop,Karate Club,AE,Ld,0.25,0.35,4,0.10256410256410256,0.26318847098067877,0.0007459999760612845,18.0,1.0,18.0,0.2660443407234539
LocPop,Karate Club,AE,S,0.25,0.35,4,0.09840071079520213,0.2465002529937595,0.0007167999865487218,18.0,1.0,19.0,0.0
LocPop,Karate Club,AE,P,0.25,0.35,4,0.09127248500999334,0.2625981522085418,0.0010423000203445554,31.0,1.0,19.0,-0.011325782811459028
LocPop,Karate Club,B,Ld,0.4,0.4,4,0.44844801389190364,0.25403384494293585,0.0007703999290242791,14.0,1.0,4.0,0.3031440638198029
LocPop,Karate Club,B,S,0.4,0.4,4,0.44844801389190364,0.25403384494293585,0.0007718999404460192,34.0,1.0,4.0,0.0
LocPop,Karate Club,B,P,0.4,0.4,4,0.44844801389190364,0.25403384494293585,0.0006606999086216092,17.0,1.0,4.0,-0.024310831343607554
LocPop,Karate Club,AF,Ld,0.4,0.4,4,0.44844801389190364,0.25403384494293585,0.0008066000882536173,14.0,1.0,4.0,0.3031440638198029
LocPop,Karate Club,AF,S,0.4,0.4,4,0.44844801389190364,0.25403384494293585,0.0009712999453768134,34.0,1.0,4.0,0.0
LocPop,Karate Club,AF,P,0.4,0.4,4,0.727509778357236,0.30092202170124244,0.0007006999803707004,16.0,1.0,4.0,-0.01108213820078227
LocPop,Karate Club,AE,Ld,0.4,0.4,4,0.44844801389190364,0.25403384494293585,0.0006778000388294458,14.0,1.0,4.0,0.3031440638198029
LocPop,Karate Club,AE,S,0.4,0.4,4,0.44844801389190364,0.25403384494293585,0.0007519000209867954,30.0,1.0,4.0,0.0
LocPop,Karate Club,AE,P,0.4,0.4,4,0.44844801389190364,0.25403384494293585,0.0007863000500947237,17.0,1.0,4.0,-0.024310831343607554
Louvain,Karate Club,-,-,,,5,0.4292907180385289,0.4400873296977193,0.005203400040045381,,,,
Leiden,Karate Club,-,-,,,5,0.46459109844332386,0.44490358126721763,0.01292829995509237,,,,
LocPop,Karate Club,B,Ld,0.2,0.2,5,0.1328306907639428,0.2961901013849066,0.0008413000032305717,14.0,1.0,16.0,0.38182148855819326
LocPop,Karate Club,B,S,0.2,0.2,5,0.10969246141889641,0.26040553962631885,0.0008595000253990293,20.0,1.0,18.0,0.0
LocPop,Karate Club,B,P,0.2,0.2,5,0.12156166814551908,0.2890781657015423,0.0009196000173687935,28.0,1.0,17.0,-0.01020408163265306
LocPop,Karate Club,AF,Ld,0.2,0.2,5,0.1367767679006872,0.2948689117520287,0.0007383000338450074,14.0,1.0,17.0,0.34546033092914724
LocPop,Karate Club,AF,S,0.2,0.2,5,0.12473643324825213,0.2844774273345702,0.0007304999744519591,21.0,1.0,17.0,0.0
LocPop,Karate Club,AF,P,0.2,0.2,5,0.15553339980059822,0.3329585277637226,0.0006936000427231193,25.0,1.0,15.0,0.0019940179461615153
LocPop,Karate Club,AE,Ld,0.2,0.2,5,0.10256410256410256,0.26318847098067877,0.0006842999719083309,17.0,1.0,18.0,0.30170846964740095
LocPop,Karate Club,AE,S,0.2,0.2,5,0.09840071079520213,0.2465002529937595,0.0008129000198096037,19.0,1.0,19.0,0.0
LocPop,Karate Club,AE,P,0.2,0.2,5,0.09127248500999334,0.2625981522085418,0.0007220000261440873,31.0,1.0,19.0,-0.018654230512991338
LocPop,Karate Club,B,Ld,0.25,0.35,5,0.1328306907639428,0.2961901013849066,0.0007761999731883407,14.0,1.0,16.0,0.38182148855819326
LocPop,Karate Club,B,S,0.25,0.35,5,0.10969246141889641,0.26040553962631885,0.0006906000198796391,20.0,1.0,18.0,0.0
LocPop,Karate Club,B,P,0.25,0.35,5,0.12156166814551908,0.2890781657015423,0.000700299977324903,28.0,1.0,17.0,-0.01020408163265306
LocPop,Karate Club,AF,Ld,0.25,0.35,5,0.1367767679006872,0.2948689117520287,0.0008179000578820705,14.0,1.0,17.0,0.34546033092914724
LocPop,Karate Club,AF,S,0.25,0.35,5,0.12473643324825213,0.2844774273345702,0.000851399963721633,21.0,1.0,17.0,0.0
LocPop,Karate Club,AF,P,0.25,0.35,5,0.15553339980059822,0.3329585277637226,0.0007318001007661223,25.0,1.0,15.0,0.0019940179461615153
LocPop,Karate Club,AE,Ld,0.25,0.35,5,0.10256410256410256,0.26318847098067877,0.0006798000540584326,17.0,1.0,18.0,0.30170846964740095
LocPop,Karate Club,AE,S,0.25,0.35,5,0.09840071079520213,0.2465002529937595,0.0007212000200524926,19.0,1.0,19.0,0.0
LocPop,Karate Club,AE,P,0.25,0.35,5,0.09127248500999334,0.2625981522085418,0.0007998999208211899,31.0,1.0,19.0,-0.018654230512991338
LocPop,Karate Club,B,Ld,0.4,0.4,5,0.727509778357236,0.30092202170124244,0.0007550999289378524,9.0,1.0,4.0,0.4751811670087547
LocPop,Karate Club,B,S,0.4,0.4,5,0.727509778357236,0.30092202170124244,0.0009399000555276871,36.0,1.0,4.0,0.0
LocPop,Karate Club,B,P,0.4,0.4,5,0.44844801389190364,0.25403384494293585,0.0006646000547334552,14.0,1.0,4.0,0.040156283915780334
LocPop,Karate Club,AF,Ld,0.4,0.4,5,0.727509778357236,0.30092202170124244,0.0006429000059142709,9.0,1.0,4.0,0.4751811670087547
LocPop,Karate Club,AF,S,0.4,0.4,5,0.727509778357236,0.30092202170124244,0.0008015000494197011,36.0,1.0,4.0,0.0
LocPop,Karate Club,AF,P,0.4,0.4,5,0.44844801389190364,0.25403384494293585,0.0008071999764069915,14.0,1.0,4.0,0.040156283915780334
LocPop,Karate Club,AE,Ld,0.4,0.4,5,0.727509778357236,0.30092202170124244,0.0006563999922946095,9.0,1.0,4.0,0.4751811670087547
LocPop,Karate Club,AE,S,0.4,0.4,5,0.727509778357236,0.30092202170124244,0.0007329999934881926,31.0,1.0,4.0,0.0
LocPop,Karate Club,AE,P,0.4,0.4,5,0.44844801389190364,0.25403384494293585,0.0006446000188589096,14.0,1.0,4.0,0.040156283915780334
Louvain,Karate Club,-,-,,,6,0.46459109844332386,0.44490358126721763,0.00533670000731945,,,,
Leiden,Karate Club,-,-,,,6,0.39223854417890813,0.440181031090122,0.010568700032308698,,,,
LocPop,Karate Club,B,Ld,0.2,0.2,6,0.1328306907639428,0.2961901013849066,0.0009585999650880694,14.0,1.0,16.0,0.38182148855819326
LocPop,Karate Club,B,S,0.2,0.2,6,0.09840071079520213,0.21484792264013045,0.0007737999549135566,15.0,1.0,19.0,0.0
LocPop,Karate Club,B,P,0.2,0.2,6,0.10296238766226562,0.27030040666404304,0.000798800028860569,29.0,1.0,19.0,-0.01420170864307112
LocPop,Karate Club,AF,Ld,0.2,0.2,6,0.1367767679006872,0.2948689117520287,0.0006884000031277537,14.0,1.0,17.0,0.34546033092914724
LocPop,Karate Club,AF,S,0.2,0.2,6,0.12097669256381798,0.26565281760086956,0.0008559999987483025,19.0,1.0,17.0,0.0
LocPop,Karate Club,AF,P,0.2,0.2,6,0.1142413487133984,0.2781713236258691,0.0007319999858736992,27.0,1.0,18.0,-0.017524401064773737
LocPop,Karate Club,AE,Ld,0.2,0.2,6,0.10256410256410256,0.26318847098067877,0.0007221000269055367,17.0,1.0,18.0,0.30170846964740095
LocPop,Karate Club,AE,S,0.2,0.2,6,0.08710143317409176,0.19051367103315156,0.000686099985614419,14.0,1.0,20.0,0.0
LocPop,Karate Club,AE,P,0.2,0.2,6,0.09127248500999334,0.2625981522085418,0.000722500029951334,32.0,1.0,19.0,-0.018654230512991338
LocPop,Karate Club,B,Ld,0.25,0.35,6,0.1328306907639428,0.2961901013849066,0.0007903000805526972,14.0,1.0,16.0,0.38182148855819326
LocPop,Karate Club,B,S,0.25,0.35,6,0.09840071079520213,0.21484792264013045,0.0006948000518605113,15.0,1.0,19.0,0.0
LocPop,Karate Club,B,P,0.25,0.35,6,0.10296238766226562,0.27030040666404304,0.0006927000358700752,29.0,1.0,19.0,-0.01420170864307112
LocPop,Karate Club,AF,Ld,0.25,0.35,6,0.1367767679006872,0.2948689117520287,0.0006973999552428722,14.0,1.0,17.0,0.34546033092914724
LocPop,Karate Club,AF,S,0.25,0.35,6,0.12097669256381798,0.26565281760086956,0.0007092999294400215,19.0,1.0,17.0,0.0
LocPop,Karate Club,AF,P,0.25,0.35,6,0.1142413487133984,0.2781713236258691,0.0007117999484762549,27.0,1.0,18.0,-0.017524401064773737
LocPop,Karate Club,AE,Ld,0.25,0.35,6,0.10256410256410256,0.26318847098067877,0.0009073999244719744,17.0,1.0,18.0,0.30170846964740095
LocPop,Karate Club,AE,S,0.25,0.35,6,0.08710143317409176,0.19051367103315156,0.0006990000838413835,14.0,1.0,20.0,0.0
LocPop,Karate Club,AE,P,0.25,0.35,6,0.09127248500999334,0.2625981522085418,0.0011463999981060624,32.0,1.0,19.0,-0.018654230512991338
LocPop,Karate Club,B,Ld,0.4,0.4,6,0.727509778357236,0.30092202170124244,0.0006507999496534467,10.0,1.0,4.0,0.39684999790558373
LocPop,Karate Club,B,S,0.4,0.4,6,0.727509778357236,0.30092202170124244,0.0008021999383345246,37.0,1.0,4.0,0.0
LocPop,Karate Club,B,P,0.4,0.4,6,0.44844801389190364,0.25403384494293585,0.0006562999915331602,13.0,1.0,4.0,0.07597134794877361
LocPop,Karate Club,AF,Ld,0.4,0.4,6,0.727509778357236,0.30092202170124244,0.0006530999671667814,10.0,1.0,4.0,0.39684999790558373
LocPop,Karate Club,AF,S,0.4,0.4,6,0.727509778357236,0.30092202170124244,0.0009072000393643975,37.0,1.0,4.0,0.0
LocPop,Karate Club,AF,P,0.4,0.4,6,0.44844801389190364,0.25403384494293585,0.0006816999521106482,14.0,1.0,4.0,0.07597134794877361
LocPop,Karate Club,AE,Ld,0.4,0.4,6,0.727509778357236,0.30092202170124244,0.000645600026473403,10.0,1.0,4.0,0.39684999790558373
LocPop,Karate Club,AE,S,0.4,0.4,6,0.727509778357236,0.30092202170124244,0.0007475999882444739,34.0,1.0,4.0,0.0
LocPop,Karate Club,AE,P,0.4,0.4,6,0.44844801389190364,0.25403384494293585,0.0006708999862894416,13.0,1.0,4.0,0.07597134794877361
Louvain,Karate Club,-,-,,,7,0.39223854417890813,0.440181031090122,0.0065648999297991395,,,,
Leiden,Karate Club,-,-,,,7,0.46459109844332386,0.44490358126721763,0.012151399976573884,,,,
LocPop,Karate Club,B,Ld,0.2,0.2,7,0.1328306907639428,0.29292929292929293,0.0011015000054612756,14.0,1.0,16.0,0.38182148855819326
LocPop,Karate Club,B,S,0.2,0.2,7,0.08750694058856191,0.24377354247484118,0.0011332000140100718,18.0,1.0,19.0,0.0
LocPop,Karate Club,B,P,0.2,0.2,7,0.11721611721611722,0.2583253687149791,0.001464499975554645,29.0,1.0,19.0,0.02197802197802198
LocPop,Karate Club,AF,Ld,0.2,0.2,7,0.1440922190201729,0.3135904499540863,0.000699699972756207,13.0,1.0,16.0,0.40496393720831564
LocPop,Karate Club,AF,S,0.2,0.2,7,0.09523809523809523,0.26007758475290943,0.0007111999439075589,19.0,1.0,18.0,0.0
LocPop,Karate Club,AF,P,0.2,0.2,7,0.1360106500998447,0.2778527388916999,0.001117600011639297,28.0,1.0,18.0,0.033503439094741516
LocPop,Karate Club,AE,Ld,0.2,0.2,7,0.10256410256410256,0.26318847098067877,0.0009547000518068671,17.0,1.0,18.0,0.30170846964740095
LocPop,Karate Club,AE,S,0.2,0.2,7,0.08750694058856191,0.24377354247484118,0.0009957000147551298,18.0,1.0,19.0,0.0
LocPop,Karate Club,AE,P,0.2,0.2,7,0.10216546363131594,0.24550701823429097,0.0007351000094786286,30.0,1.0,20.0,0.014214325374791783
LocPop,Karate Club,B,Ld,0.25,0.35,7,0.1328306907639428,0.29292929292929293,0.0008653999539092183,14.0,1.0,16.0,0.38182148855819326
LocPop,Karate Club,B,S,0.25,0.35,7,0.08750694058856191,0.24377354247484118,0.0011593999806791544,18.0,1.0,19.0,0.0
LocPop,Karate Club,B,P,0.25,0.35,7,0.11721611721611722,0.2583253687149791,0.001512099988758564,29.0,1.0,19.0,0.02197802197802198
LocPop,Karate Club,AF,Ld,0.25,0.35,7,0.1440922190201729,0.3135904499540863,0.0007218000246211886,13.0,1.0,16.0,0.40496393720831564
LocPop,Karate Club,AF,S,0.25,0.35,7,0.09523809523809523,0.26007758475290943,0.0007383000338450074,19.0,1.0,18.0,0.0
LocPop,Karate Club,AF,P,0.25,0.35,7,0.1360106500998447,0.2778527388916999,0.001060799928382039,28.0,1.0,18.0,0.033503439094741516
LocPop,Karate Club,AE,Ld,0.25,0.35,7,0.10256410256410256,0.26318847098067877,0.0006819999543949962,17.0,1.0,18.0,0.30170846964740095
LocPop,Karate Club,AE,S,0.25,0.35,7,0.08750694058856191,0.24377354247484118,0.0007260000566020608,18.0,1.0,19.0,0.0
LocPop,Karate Club,AE,P,0.25,0.35,7,0.10216546363131594,0.24550701823429097,0.0006977999582886696,30.0,1.0,20.0,0.014214325374791783
LocPop,Karate Club,B,Ld,0.4,0.4,7,0.44844801389190364,0.25403384494293585,0.0006548999808728695,11.0,1.0,4.0,0.369524697110904
LocPop,Karate Club,B,S,0.4,0.4,7,0.44844801389190364,0.25403384494293585,0.0010403000051155686,36.0,1.0,4.0,0.0
LocPop,Karate Club,B,P,0.4,0.4,7,0.727509778357236,0.30092202170124244,0.0009280000813305378,13.0,1.0,4.0,0.07496740547588006
LocPop,Karate Club,AF,Ld,0.4,0.4,7,0.44844801389190364,0.25403384494293585,0.0007493000011891127,11.0,1.0,4.0,0.369524697110904
LocPop,Karate Club,AF,S,0.4,0.4,7,0.44844801389190364,0.25403384494293585,0.0007876999443396926,36.0,1.0,4.0,0.0
LocPop,Karate Club,AF,P,0.4,0.4,7,0.727509778357236,0.30092202170124244,0.0007879000622779131,14.0,1.0,4.0,0.07496740547588006
LocPop,Karate Club,AE,Ld,0.4,0.4,7,0.44844801389190364,0.25403384494293585,0.0008172999368980527,11.0,1.0,4.0,0.369524697110904
LocPop,Karate Club,AE,S,0.4,0.4,7,0.44844801389190364,0.25403384494293585,0.0010775000555440784,36.0,1.0,4.0,0.0
LocPop,Karate Club,AE,P,0.4,0.4,7,0.727509778357236,0.30092202170124244,0.0009082999313250184,13.0,1.0,4.0,0.07496740547588006
Louvain,Karate Club,-,-,,,8,0.41355857832382625,0.416155994078072,0.007703599985688925,,,,
Leiden,Karate Club,-,-,,,8,0.46459109844332386,0.44490358126721763,0.012048900010995567,,,,
LocPop,Karate Club,B,Ld,0.2,0.2,8,0.1328306907639428,0.29292929292929293,0.0011833000462502241,14.0,1.0,16.0,0.38182148855819326
LocPop,Karate Club,B,S,0.2,0.2,8,0.09127248500999334,0.2625981522085418,0.0007420000620186329,18.0,1.0,19.0,0.0
LocPop,Karate Club,B,P,0.2,0.2,8,0.09900110987791343,0.2756413860309964,0.0006855999818071723,26.0,1.0,18.0,0.04772475027746948
LocPop,Karate Club,AF,Ld,0.2,0.2,8,0.1367767679006872,0.2948689117520287,0.0007990999147295952,14.0,1.0,17.0,0.34546033092914724
LocPop,Karate Club,AF,S,0.2,0.2,8,0.09900110987791343,0.2789021944866101,0.0007184999994933605,19.0,1.0,18.0,0.0
LocPop,Karate Club,AF,P,0.2,0.2,8,0.1142413487133984,0.2781713236258691,0.0011633000103756785,28.0,1.0,18.0,0.019077196095829637
LocPop,Karate Club,AE,Ld,0.2,0.2,8,0.10256410256410256,0.26318847098067877,0.0007033000001683831,17.0,1.0,18.0,0.30170846964740095
LocPop,Karate Club,AE,S,0.2,0.2,8,0.09127248500999334,0.2625981522085418,0.0006941999308764935,18.0,1.0,19.0,0.0
LocPop,Karate Club,AE,P,0.2,0.2,8,0.09127248500999334,0.2625981522085418,0.0007157999789342284,27.0,1.0,19.0,0.03264490339773484
LocPop,Karate Club,B,Ld,0.25,0.35,8,0.1328306907639428,0.29292929292929293,0.0007022999925538898,14.0,1.0,16.0,0.38182148855819326
LocPop,Karate Club,B,S,0.25,0.35,8,0.09127248500999334,0.2625981522085418,0.0006985999643802643,18.0,1.0,19.0,0.0
LocPop,Karate Club,B,P,0.25,0.35,8,0.09900110987791343,0.2756413860309964,0.000704699894413352,26.0,1.0,18.0,0.04772475027746948
LocPop,Karate Club,AF,Ld,0.25,0.35,8,0.1367767679006872,0.2948689117520287,0.0006640000501647592,14.0,1.0,17.0,0.34546033092914724
LocPop,Karate Club,AF,S,0.25,0.35,8,0.09900110987791343,0.2789021944866101,0.000937200034968555,19.0,1.0,18.0,0.0
LocPop,Karate Club,AF,P,0.25,0.35,8,0.1142413487133984,0.2781713236258691,0.0009657999034970999,28.0,1.0,18.0,0.019077196095829637
LocPop,Karate Club,AE,Ld,0.25,0.35,8,0.10256410256410256,0.26318847098067877,0.0009493000106886029,17.0,1.0,18.0,0.30170846964740095
LocPop,Karate Club,AE,S,0.25,0.35,8,0.09127248500999334,0.2625981522085418,0.0009709999430924654,18.0,1.0,19.0,0.0
LocPop,Karate Club,AE,P,0.25,0.35,8,0.09127248500999334,0.2625981522085418,0.0007124000694602728,27.0,1.0,19.0,0.03264490339773484
LocPop,Karate Club,B,Ld,0.4,0.4,8,0.44844801389190364,0.25403384494293585,0.0006528999656438828,11.0,1.0,4.0,0.369524697110904
LocPop,Karate Club,B,S,0.4,0.4,8,0.44844801389190364,0.25403384494293585,0.0008512999629601836,34.0,1.0,4.0,0.0
LocPop,Karate Club,B,P,0.4,0.4,8,0.44844801389190364,0.25403384494293585,0.0008830999722704291,16.0,1.0,4.0,-0.009984805730410246
LocPop,Karate Club,AF,Ld,0.4,0.4,8,0.44844801389190364,0.25403384494293585,0.0006648999406024814,11.0,1.0,4.0,0.369524697110904
LocPop,Karate Club,AF,S,0.4,0.4,8,0.44844801389190364,0.25403384494293585,0.0008331000572070479,34.0,1.0,4.0,0.0
LocPop,Karate Club,AF,P,0.4,0.4,8,0.44844801389190364,0.25403384494293585,0.0006666999543085694,16.0,1.0,4.0,-0.009984805730410246
LocPop,Karate Club,AE,Ld,0.4,0.4,8,0.44844801389190364,0.25403384494293585,0.0006428000051528215,11.0,1.0,4.0,0.369524697110904
LocPop,Karate Club,AE,S,0.4,0.4,8,0.44844801389190364,0.25403384494293585,0.0011392999440431595,34.0,1.0,4.0,0.0
LocPop,Karate Club,AE,P,0.4,0.4,8,0.44844801389190364,0.25403384494293585,0.001052499981597066,16.0,1.0,4.0,-0.009984805730410246
Louvain,Karate Club,-,-,,,9,0.5088640840446487,0.4438541256723075,0.005256199976429343,,,,
Leiden,Karate Club,-,-,,,9,0.39223854417890813,0.440181031090122,0.012154199997894466,,,,
