Method,Dataset,Preference,Initialization,Beta Friend,Beta Enemy,Repetition,Adjusted Rand Index,Silhouette Score,Seconds,Moves,Converged,Final Coalitions,Initial Adjusted Rand Index
LocPop,3 Circles,AF,KM,0.25,0.35,2,0.4235757171731801,0.2903017286967157,0.00909249996766448,4.0,1.0,4.0,0.9677238946380922
LocPop,3 Circles,AF,D,0.25,0.35,2,0.4171069276537409,0.28881208261549174,0.02356520004104823,158.0,1.0,4.0,0.27894114278861326
LocPop,3 Circles,AE,S,0.25,0.35,2,0.4255115220339167,0.28869523634101696,0.07174859999213368,331.0,1.0,4.0,0.0
LocPop,3 Circles,AE,P,0.25,0.35,2,0.4255115220339167,0.28869523634101696,0.03228159999707714,220.0,1.0,4.0,-0.0008217287430689235
LocPop,3 Circles,AE,KM,0.25,0.35,2,0.42430898484829066,0.28911022060037705,0.007067299971822649,9.0,1.0,4.0,0.9073303495246537
LocPop,3 Circles,AE,D,0.25,0.35,2,0.4255115220339167,0.28869523634101696,0.025681400031317025,159.0,1.0,4.0,0.27266547276265163
LocPop,3 Circles,B,S,0.4,0.4,2,0.36214404584754967,0.4566495437758118,0.07307039998704568,319.0,1.0,2.0,0.0
LocPop,3 Circles,B,P,0.4,0.4,2,0.4674504149185697,0.47871049780308433,0.03778680000687018,264.0,1.0,2.0,-0.002696555665968614
LocPop,3 Circles,B,KM,0.4,0.4,2,0.4674504149185697,0.47871049780308433,0.017799199966248125,92.0,1.0,2.0,0.4887521029684802
LocPop,3 Circles,B,D,0.4,0.4,2,0.36214404584754967,0.4566495437758118,0.03706389997387305,244.0,1.0,2.0,0.1838698951432863
LocPop,3 Circles,AF,S,0.4,0.4,2,0.3656794962335714,0.4565120707353438,0.06793770001968369,318.0,1.0,2.0,0.0
LocPop,3 Circles,AF,P,0.4,0.4,2,0.4674504149185697,0.47871049780308433,0.03447300003608689,208.0,1.0,2.0,-0.002696555665968614
